year,name,description,longitude,latitude
2019,Yarra Park,Leisure/Recreation,144.9866711,-37.82046937
2019,Coronial Services Centre of Victoria,Office,144.96447460000002,-37.82434374
2019,Victorian Insitute of Forensic Medicine,Office,144.9649791,-37.82469241
2019,Donor Tissue Bank of Victoria,Office,144.965169,-37.82482319
2019,State Coroners Office,Office,144.9646753,-37.82449822
2019,Icehouse,Leisure/Recreation,144.935684,-37.81218812
2019,Melbourne Central Railway Station,Transport,144.9626701,-37.80977593
2019,Flemington Racecourse Railway Station,Transport,144.90819069999998,-37.78691058
2019,Showgrounds Railway Station (Flemington),Transport,144.91490259999998,-37.78346512
2019,Newmarket Railway Station,Transport,144.92906000000002,-37.78727262
2019,Athanaeum Theatre,Place Of Assembly,144.96732250000002,-37.81495435
2019,Alfred Hospital,Health Services,144.9817863,-37.84626312
2019,Riverside Park,Leisure/Recreation,144.9156071,-37.79483753
2019,Darling Square,Leisure/Recreation,144.98906259999998,-37.81299207
2019,Carlton Courthouse Theatre,Place Of Assembly,144.9687501,-37.79765899
2019,Flagstaff Gardens,Leisure/Recreation,144.95469609999998,-37.81112229
2019,North Melbourne Primary School,Education Centre,144.9510658,-37.79867372
2019,Comedy Theatre,Place Of Assembly,144.9701331,-37.81020539
2019,La Mama Theatre,Place Of Assembly,144.9676695,-37.7991305
2019,Kraft,Industrial,144.9234757,-37.82623131
2019,Fawkner Park,Leisure/Recreation,144.9816257,-37.84139967
2019,Fitzroy Gardens,Leisure/Recreation,144.9804557,-37.81296163
2019,Sinclair's Cottage,Place Of Assembly,144.980555,-37.81454075
2019,BIO 21 Institute,Education Centre,144.9537803,-37.79787433
2019,Enterprize Park,Leisure/Recreation,144.95927690000002,-37.82021027
2019,Victoria Police Museum,Place Of Assembly,144.95404,-37.82221828
2019,St Pauls Cathedral,Place of Worship,144.9676816,-37.8169549
2019,Forum Theatre,Place Of Assembly,144.96938659999998,-37.81648541
2019,Flinders Street Railway Station,Transport,144.9670648,-37.8179063
2019,Melbourne Wholesale Fish Market,Warehouse/Store,144.9306133,-37.8083471
2019,"Melbourne Wholesale Fruit, Vegetable & Flower Market",Mixed Use,144.92328740000002,-37.80687252
2019,Fire Services Museum Victoria,Place Of Assembly,144.9753737,-37.80857613
2019,Metropolitan Fire Brigade (MFB),Community Use,144.9752476,-37.80923186
2019,Royal Melbourne Hospital,Health Services,144.9563897,-37.79930717
2019,The Ian Potter Museum Of Art,Place Of Assembly,144.9641567,-37.79739396
2019,Koorie Heritage Trust Inc,Place Of Assembly,144.9540279,-37.81338543
2019,Commonwealth Law Courts,Community Use,144.95582380000002,-37.81239617
2019,Melbourne Central,Mixed Use,144.9627497,-37.81053718
2019,QV Village,Mixed Use,144.96571459999998,-37.81068919
2019,Argyle Square,Leisure/Recreation,144.96576130000003,-37.80314806
2019,Piazza Italia,Leisure/Recreation,144.9658631,-37.80251642
2019,Macarthur Square,Leisure/Recreation,144.97151409999998,-37.79833187
2019,Murchinson Square,Leisure/Recreation,144.97305930000002,-37.800273499999996
2019,Parliament Reserve,Leisure/Recreation,144.9734622,-37.80985262
2019,North Melbourne Recreation Centre (Aquatic),Leisure/Recreation,144.9432908,-37.799946999999996
2019,North Melbourne Football Club,Office,144.9409635,-37.79977136
2019,North Melbourne Recreation Centre (Gymnasium),Leisure/Recreation,144.94036830000002,-37.79970512
2019,Carlton Baths,Leisure/Recreation,144.9716965,-37.793437700000005
2019,City Baths,Leisure/Recreation,144.9631898,-37.80715854
2019,Westgate Park,Leisure/Recreation,144.90882480000002,-37.83149186
2019,North Melbourne Railway Station,Transport,144.9424298,-37.80738236
2019,Cooks' Cottage,Place Of Assembly,144.97947130000003,-37.81446049
2019,Melbourne Aquarium,Purpose Built,144.9584257,-37.82096278
2019,Westpac Centre,Leisure/Recreation,144.97972030000003,-37.82424569
2019,Royal Exhibition Building,Place Of Assembly,144.9715219,-37.80460262
2019,Melbourne Childrens Court,Community Use,144.95829890000002,-37.81250776
2019,Etihad Stadium,Leisure/Recreation,144.9474963,-37.81617605
2019,Eureka Tower,Mixed Use,144.96445669999997,-37.82151575
2019,County Court Melbourne,Community Use,144.9577342,-37.81320116
2019,Peter Maccallum Cancer Institute,Health Services,144.97740090000002,-37.81147667
2019,Royal Dental Hospital,Health Services,144.96452680000002,-37.79950659
2019,Sandridge Rail Bridge,Leisure/Recreation,144.9629811,-37.8201763
2019,Freshwater Place,Mixed Use,144.9624614,-37.82197455
2019,Melbourne Visitor Centre,Community Use,144.9679371,-37.81773524
2019,Australian Centre For The Moving Image (ACMI),Place Of Assembly,144.96907040000002,-37.81761073
2019,Webb Bridge,Transport,144.94729099999998,-37.82320524
2019,Dallas Brooks Centre,Place Of Assembly,144.9813834,-37.80973741
2019,Melbourne Girls Grammar School,Education Centre,144.98508940000002,-37.83153645
2019,Myer,Retail,144.9638551,-37.8135912
2019,David Jones,Retail,144.96437350000002,-37.81331273
2019,Lincoln Square,Leisure/Recreation,144.9627609,-37.80279197
2019,Epworth Freemasons Hospital,Health Services,144.9837001,-37.81097107
2019,Bishopscourt,Residential Accommodation,144.9835069,-37.81329216
2019,Mercy Private Hospital,Health Services,144.98443569999998,-37.81189681
2019,The Museum Of Australian Chinese History,Place Of Assembly,144.9692339,-37.81076861
2019,ANZ 'Gothic' Bank,Mixed Use,144.9616737,-37.81615807
2019,Lynch''''s Bridge Mosaic Mural,Mural,144.9239392,-37.79020534
2019,Coles Fountain,Fountain,144.973484,-37.80977064
2019,Beyond the Ocean of Existence,Sculpture,144.9670615,-37.81642363
2019,Vault,Sculpture,144.96773269999997,-37.82607139
2019,Sir Thomas Blamey Memorial,Memorial,144.9728189,-37.8263011
2019,A History Apparatus - Vessel Craft & Beacon,Sculpture,144.968211,-37.81304936
2019,Stanford Fountain,Fountain,144.9739555,-37.81243425
2019,North Melbourne War Memorial,Cenotaph,144.9486804,-37.80523352
2019,King George V Memorial,Memorial,144.97321340000002,-37.82427268
2019,Shadow Trees,Sculpture,144.940952,-37.82062404
2019,Fairies Tree,Sculpture,144.98110219999998,-37.81340997
2019,Lake Waterfall,Waterfall,144.971811,-37.82208607
2019,Domed Drinking Fountain,Drinking Fountain,144.97076950000002,-37.82124039
2019,Thomas Ferguson Memorial Drinking Fountain,Drinking Fountain,144.9602272,-37.80153948
2019,Black Swan Memorial Drinking Fountain,Memorial Drinking Fountain,144.9718244,-37.81957057
2019,Pastor Sir Doug Nicholls and Lady Gladys Nicholls,Sculpture,144.97364209999998,-37.81002308
2019,Janet Lady Clarke Memorial Sculpture,Rotunda,144.9718353,-37.82233548
2019,Statue of Meditation,Sculpture,144.9785774,-37.81395386
2019,John Batman Memorial [2],Sculpture,144.95977299999998,-37.81765978
2019,Anchor,Sculpture,144.9474446,-37.81823232
2019,Sir Edward ''''''''Weary'''''''' Dunlop,Memorial,144.97159430000002,-37.8253098
2019,Grey Street Fountain,Fountain,144.98295090000002,-37.8115435
2019,Ophelia,Sculpture,144.9659517,-37.81996834
2019,Samuel Mauger Drinking Fountain,Drinking Fountain,144.9753153,-37.80824896
2019,The Genie,Sculpture,144.97119469999998,-37.821487700000006
2019,Art Wall,Sculpture,144.9462026,-37.81569486
2019,Sir Samuel Gillott,Bust,144.97261540000002,-37.81372574
2019,Aqualung,Sculpture,144.9450676,-37.81884331
2019,Marquis of Linlithgow,Statue,144.9719166,-37.82666406
2019,Spray Lake,Fountain,144.97252880000002,-37.80580965
2019,Meeting 1,Sculpture,144.9389301,-37.81590194
2019,Brunton Drinking Fountain East,Drinking Fountain,144.97217890000002,-37.78930375
2019,Blowhole,Sculpture,144.9470094,-37.82186286
2019,Standing by Tunnerminnerwait and Maulboyheenner,Sculpture,144.96456930000002,-37.80700266
2019,Nearamnew,Artwork,144.969062,-37.81796906
2019,Ceremony and Vehicle for Conveying Spirit,Sculpture,144.968513,-37.81369576
2019,HeartLand,Artwork,144.9476192,-37.82433721
2019,Time and Tide,Sculpture,144.9662509,-37.81439838
2019,Grollo Fountain,Fountain,144.96987439999998,-37.80314275
2019,Captain Matthew Flinders Statue,Statue,144.9674876,-37.81696331
2019,Birrarung Wilam [Common Ground],Sculpture,144.9718217,-37.81859572
2019,Widow and Children,Statue,144.9743398,-37.83028191
2019,"Three Businessmen Who Brought Their Own Lunch: Batman, Swanston & Hoddle",Sculpture,144.9655745,-37.8136854
2019,Resting Place,Sculpture / Seat,144.96407649999998,-37.81037211
2019,Clayton Reserve Drinking Fountain,Drinking Fountain,144.93893480000003,-37.79566355
2019,Councillor William Cook Memorial Drinking Fountain,Drinking Fountain,144.96618999999998,-37.78528747
2019,Port Philip Monument,Monument,144.9086879,-37.80673765
2019,Grant''s Fountain,Fountain,144.9685933,-37.80747038
2019,Wind Contrivance,Sculpture,144.95923059999998,-37.80725189
2019,People''''''''s Path,Bricks / Tiles,144.9783892,-37.81102351
2019,Poise,Sculpture,144.9468307,-37.81801057
2019,Boy and Urn,Fountain,144.9797032,-37.8121218
2019,Island Wave,Sculpture,144.95805719999998,-37.80932642
2019,Koorie Mural,Mural,144.963054,-37.80699394
2019,French Fountain,Fountain,144.9728499,-37.80490093
2019,Constellation,Sculpture,144.9606625,-37.82024606
2019,Sundial,Sundial,144.9549375,-37.81031621
2019,Model Tudor Village,Model,144.9810123,-37.81325721
2019,Photo Art Billboard,Artwork,144.9474269,-37.82490655
2019,Dr Louis Smith,Bust,144.9724521,-37.80474431
2019,Farnex Hercules,Sculpture,144.9696731,-37.82110929
2019,John Mockridge Fountain,Fountain,144.9669943,-37.81552237
2019,William Ievers (Jnr) Memorial Drinking Fountain,Drinking Fountain,144.9705646,-37.79825783
2019,Macpherson Robertson Fountain,Fountain,144.97293430000002,-37.83237746
2019,Passage,Sculpture,144.95830669999998,-37.80745243
2019,Weathervanes,Sculpture,144.9656409,-37.81353704
2019,Brunton Drinking Fountain West,Drinking Fountain,144.9788554,-37.818409100000004
2019,Painted Poles 2,Sculpture,144.9668104,-37.81575629
2019,Edward George Honey Memorial,Sculpture,144.97441980000002,-37.82975546
2019,Another View Site 17,Sculpture,144.968381,-37.81480509
2019,Hotham Hill Seat,Sculpture,144.9403408,-37.79493522
2019,Mermaid and Fish,Sculpture,144.98275869999998,-37.813842
2019,Bellair Street Mosaics,Sculpture,144.9302054,-37.79405884
2019,"World Within, World Without (Forgotten Australians)",Sculpture,144.9631284,-37.82061839
2019,Electric Supply Box D,Sculpture,144.9659129,-37.81352489
2019,Water Children,Sculpture,144.970662,-37.82212412
2019,Looking Glass,Sculpture,144.9673082,-37.81613996
2019,Blue Line,Sculpture,144.960236,-37.81981971
2019,River God Fountain,Fountain,144.9808824,-37.81041672
2019,Parallax,Artwork,144.9513254,-37.81960598
2019,Aurora,Sculpture,144.9468563,-37.81869383
2019,Field of Play,Artwork,144.9454632,-37.81427343
2019,Silence,Sculpture,144.94154650000002,-37.81510709
2019,Raising the Rattler Pole,Sculpture,144.9546928,-37.82090066
2019,Exhibition Fountain,Fountain,144.97136830000002,-37.80545677
2019,Reed Vessel,Sculpture,144.9463251,-37.82023233
2019,George Hawkins Ievers Memorial Drinking Fountain,Drinking Fountain,144.9580902,-37.79217291
2019,Westgarth Drinking Fountain,Drinking Fountain,144.97341730000002,-37.805091299999994
2019,Bird Panels,Sculpture,144.9406873,-37.79535267
2019,Bali Memorial,Fountain,144.96324280000002,-37.80248411
2019,General Charles Gordon Memorial,Memorial,144.9739425,-37.81272601
2019,Burke and Wills Monument,Statue,144.966704,-37.81563370000001
2019,Eight Hour Day Memorial,Monument,144.9655884,-37.80715499
2019,Colony,Artwork,144.94495680000003,-37.81430289
2019,Australian Hellenic Memorial,Memorial,144.9729739,-37.82721243
2019,Reynold''''s Reserve Drinking Fountain,Drinking Fountain,144.960004,-37.78366119
2019,Dr Sun Yat Sen,Sculpture,144.9692869,-37.81114211
2019,Eagle,Sculpture,144.95239130000002,-37.82072477
2019,Children''''s Lake Waterfall,Waterfall,144.9706435,-37.82240515
2019,Victorian Rowing Association World War 1 Memorial,Cenotaph,144.9747726,-37.82175927
2019,Australia Today and Tomorrow,Sculpture,144.9673387,-37.81405489
2019,Stapley Memorial Drinking Fountain,Drinking Fountain,144.97302119999998,-37.81891098
2019,Elliot Drinking Fountain,Drinking Fountain,144.95696669999998,-37.78205004
2019,Parkville Diggers Memorial (WWI Memorial),Sculpture,144.9580865,-37.79155022
2019,Captain Cook,Sculpture,144.97949440000002,-37.81457925
2019,Walk of Stars,Sculpture,144.9387695,-37.81528507
2019,Edmund FitzGibbon Memorial,Memorial,144.9704185,-37.82361218
2019,Temple of the Winds,Rotunda,144.98173590000002,-37.81280965
2019,Tianjin Garden Chinese Lion Guardians,Sculpture,144.9693477,-37.81125373
2019,IOU,Sculpture,144.9479146,-37.82010802
2019,Heavy Metal Jam Session,Sculpture,144.9379552,-37.811329799999996
2019,Great Petition,Sculpture,144.97517030000003,-37.81152964
2019,Angel,Sculpture,144.9729592,-37.81895424
2019,Eel Trap,Sculpture,144.9740758,-37.81912216
2019,Bandstand,Bandstand,144.9826571,-37.81182207
2019,Once Upon a Slime,Sculpture / Seat,144.971645,-37.81842254
2019,Sir William Brunton Drinking Fountain,Drinking Fountain,144.97217890000002,-37.78930375
2019,The River Runs Through It,Sculpture,144.9417096,-37.82139986
2019,Car Nuggets,Sculpture,144.9491421,-37.82174007
2019,South African War Memorial (Memorial to Fallen Soldiers),Memorial Sculpture,144.9718568,-37.82594145
2019,R.J. & F.G.J. Hardy Memorial Drinking Fountain,Drinking Fountain,144.96931419999999,-37.78559128
2019,The Pathfinder,Sculpture,144.9703553,-37.82202809
2019,Queen Victoria Memorial,Memorial statue,144.972479,-37.82184119
2019,Motorcyclist Harold Parsons Memorial,Memorial,144.9895811,-37.81704008
2019,Outside Inside Out,Artwork,144.9411302,-37.81435923
2019,King Edward VII Memorial,Monument,144.9709882,-37.8226718
2019,Ecophene,Sculpture,144.96328540000002,-37.81980563
2019,Structure of Vortices,Audio Visual Artwork,144.9465554,-37.81394408
2019,James C Roberts Memorial,Memorial,144.9570538,-37.78913816
2019,Miraggio [also known as Seated Figure],Sculpture,144.97415159999997,-37.82401351
2019,Architectural Fragment,Sculpture,144.9640461,-37.80982754
2019,Faultline,Sculpture,144.96423810000002,-37.82115251
2019,Lie of the Land,Sculpture,144.97213430000002,-37.80376917
2019,Faces,Sculpture,144.9268743,-37.79627941
2019,Boer War Monument,Memorial,144.9722467,-37.83339206
2019,Burke & Wills Cairn,Cairn,144.9560581,-37.78892812
2019,The Travellers,Sculpture,144.9629605,-37.82007938
2019,John Pascoe Fawkner Memorial,Statue,144.95999530000003,-37.81767706
2019,The Dolphin Fountain,Fountain,144.98001580000002,-37.81188844
2019,The Phoenix,Sculpture,144.9709506,-37.82215325
2019,Continuum,Sculpture,144.9469985,-37.8191897
2019,Futurescape,Sculpture,144.97175990000002,-37.81810145
2019,The Echo,Sculpture,144.96515390000002,-37.81270568
2019,Australian Turkish Friendship Memorial (Seeds of Friendship),Memorial,144.9739819,-37.8283138
2019,Warin the Wombat,Sculpture,144.96717859999998,-37.81609978
2019,Red Centre,Sculpture,144.96871769999998,-37.81856096
2019,Maltese War Memorial,Memorial,144.9741444,-37.82871122
2019,Robert Burns Memorial,Statue,144.97472,-37.81437358
2019,Speakers Corner,Sculpture,144.9757167,-37.82008256
2019,Sir William John Clarke,Statue,144.9743449,-37.81367295
2019,The Court Favourite,Sculpture,144.955039,-37.81026399
2019,Painted Poles 1 [State Library of Victoria],Sculpture,144.96416509999997,-37.81009689
2019,Boy on a Turtle,Statue,144.9799102,-37.81438929
2019,Pioneer Monument,Monument,144.95395449999998,-37.81080135
2019,Dinny O''''Hearn Fountain,Fountain,144.9673065,-37.79759911
2019,John Batman Memorial,Cairn,144.95764590000002,-37.80813551
2019,John F. Kennedy Memorial,Memorial,144.97635449999999,-37.81365975
2019,Another View Site 8,Sculpture,144.9601987,-37.81941336
2019,Personal Islands,Pavement inlay,144.9652649,-37.81295407
2019,Within Three Worlds,Sculpture,144.96111519999997,-37.77886822
2019,The Wave,Artwork,144.9504373,-37.82149344
2019,Scar - A Stolen Vision,Sculpture,144.9594544,-37.82010166
2019,Cow Up A Tree,Sculpture,144.9452797,-37.81712235
2019,Ned and Dan,Artwork,144.94060890000003,-37.81452431
2019,Duke & Duchess of York Memorial [also known as Temperence],Drinking Fountain,144.95990890000002,-37.80662922
2019,Signature Work,Sculpture,144.94724680000002,-37.81924314
2019,Boy and Pelican,Sculpture,144.98277180000002,-37.81376752
2019,City Living,Sculpture,144.95316540000002,-37.81147506
2019,Grotto Waterfall,Waterfall,144.9767611,-37.82563932
2019,Adam Lindsay Gordon Memorial,Memorial statue,144.9737451,-37.812363500000004
2019,Peter Pan,Sculpture,144.9523648,-37.78477298
2019,The Water Nymph,Sculpture,144.97133540000002,-37.8222098
2019,Another View Site 1,Sculpture,144.97316899999998,-37.81129434
2019,Nurse Edith Cavell Memorial,Sculpture,144.9736992,-37.82798784
2019,The Public Purse,Sculpture / Seat,144.96340080000002,-37.81409769
2019,Coat of Arms,Pavement inlay,144.96646930000003,-37.81510417
2019,Argyle Square Piazza,Paving,144.9658753,-37.80244409
2019,Hotham Hill Pavement Inlay,Pavement inlay,144.9403835,-37.79490479
2019,Pioneer Women''''''''s Memorial,Garden/Sculpture,144.9760762,-37.82511478
2019,Diana and the Hounds,Sculpture,144.9784994,-37.81430678
2019,Victoria Police Memorial,Memorial,144.9709823,-37.82424173
2019,Waterfall Fountain,Waterfall,144.9801407,-37.81371709
2019,Threaded Field,Sculpture,144.9470729,-37.81532443
2019,Monument Park,Sculpture,144.9432007,-37.81427151
2019,Walker Fountain,Fountain,144.97082759999998,-37.82354894
2019,Horse Hitching Post,Hitching Post,144.9749315,-37.81502994
2019,William Ievers (Snr) Memorial Drinking Fountain,Memorial Drinking Fountain,144.9663856,-37.80283419
2019,Frog,Artwork,144.9702907,-37.822391499999995
2019,Federation Bells,Sculpture,144.97410019999998,-37.81866658
2019,Commonwealth Games Aquatic Sculptures - Eels,Sculpture,144.9243067,-37.79662908
2019,Mary Gilbert Memorial,Bust,144.9785603,-37.81407568
2019,Fruition,Sculpture,144.9430068,-37.78958485
2019,Tilly Aston Bell,Memorial,144.97590019999998,-37.82537174
2019,Railway Viewing Platform,Sculpture,144.94368830000002,-37.80881693
2019,Man with the Donkey (aka Private John Simpson and his Little Donkey),Statue,144.9738585,-37.82948203
2019,Conservatory Fountain,Drinking Fountain,144.9785955,-37.81387433
2019,CH2 Rooftop Landscape,Sculpture,144.9667336,-37.814157
2019,Zoo Paving,Paving,144.9532939,-37.78256132
2019,Henderson Drinking Fountain,Drinking Fountain,144.9497392,-37.80334182
